pitch0,pitch1,pitch2,pitch3,pitch4,pitch5,pitch6,pitch7,pitch8,pitch9,pitch10,pitch11
0.7325141158989595,0.34514858841010415,0.25575334323922727,0.17396582466567628,0.3252644873699848,0.24539078751857307,0.2760475482912335,0.3348647845468054,0.3066686478454682,0.36124368499257076,0.275095096582467,0.33974591381872205
0.33564659270998426,0.48854041204437376,0.23220443740095104,0.22633280507131529,0.42054199683042837,0.26309667194928715,0.48136133122028574,0.24394611727416804,0.2854722662440569,0.23460697305863693,0.20811251980982542,0.4670364500792393
0.3502520045819013,0.4703436426116833,0.44583161512027514,0.23227720504009194,0.4224971363115696,0.20084994272623133,0.28504925544100795,0.4359369988545246,0.28158648339060693,0.42035738831615116,0.21431615120274922,0.27756930126002277
0.5315671957671957,0.6188275132275138,0.31981587301587305,0.4026666666666661,0.38066878306878305,0.3554476190476194,0.5021417989417989,0.39750582010581975,0.4580433862433862,0.3928941798941799,0.4055005291005292,0.36861164021164017
0.6334494086727986,0.6666333771353488,0.30927858081471776,0.37581603153745125,0.3327122207621552,0.4191090670170827,0.25363206307490166,0.24058212877792393,0.26155321944809456,0.21027858081471723,0.23401314060446773,0.11817345597897506
0.5446539027982326,0.4853372606774671,0.4185846833578789,0.25196612665684853,0.32336377025036817,0.17570692194403545,0.21169072164948488,0.2750191458026512,0.15206038291605317,0.23576877761413842,0.16906185567010334,0.30041826215022116
0.607933333333333,0.39724927536231847,0.2723724637681158,0.47259565217391303,0.22812463768115948,0.27545652173913043,0.2665623188405794,0.39211594202898525,0.38737681159420284,0.24959565217391316,0.27228695652173884,0.23706956521739156
0.38811283497884314,0.5594781382228493,0.2669971791255288,0.3573949224259524,0.21214950634696778,0.2485035260930892,0.4723145275035262,0.26459238363892845,0.43716078984485157,0.2250493653032441,0.34694358251057855,0.37556417489421684
0.3461896551724135,0.36972068965517235,0.19976896551724135,0.39563333333333317,0.19480689655172417,0.2265206896551725,0.354277011494253,0.22076551724137966,0.38701609195402337,0.2707517241379307,0.36500689655172386,0.35513333333333336
0.401632614807873,0.5131368322399253,0.5171902530459224,0.34373195876288704,0.29811152764761006,0.3378228678537955,0.3207516401124648,0.3504217432052485,0.23928584817244603,0.34018462980318614,0.37140018744142467,0.2687244611059044
0.5050918727915197,0.3551802120141345,0.3230683156654887,0.2442391048292109,0.41629210836277963,0.3226313309776206,0.3131613663133096,0.4096242638398115,0.36746878680800954,0.3940424028268555,0.23693992932862182,0.26414605418139
0.4429659239842727,0.47407994757535993,0.4083918741808647,0.2497326343381387,0.3073237221494102,0.2630314547837485,0.38699737876802087,0.2779580602883351,0.2284888597640888,0.23566579292267364,0.24878243774574038,0.49436304062909586
0.4072743243243245,0.4140837837837839,0.24734324324324308,0.4494594594594596,0.23331621621621607,0.3311716216216218,0.26002432432432415,0.3166094594594593,0.5788743243243246,0.30998108108108074,0.41796486486486545,0.2571594594594594
0.40921843971631167,0.45589219858156077,0.41989078014184394,0.27760425531914856,0.46579007092198577,0.2901120567375885,0.3671957446808508,0.3855446808510637,0.261113475177305,0.3473347517730501,0.24598297872340427,0.4464099290780142
0.4005250836120395,0.6044916387959866,0.29454738015607573,0.3336878483835005,0.5778974358974356,0.3892352285395761,0.40025529542920885,0.3474336677814941,0.478204013377926,0.3710011148272023,0.2680189520624309,0.29269453734671097
0.4229743119266054,0.2883559633027526,0.3393963302752292,0.17465871559633037,0.3185321100917431,0.5546678899082572,0.25734495412844033,0.34640366972477105,0.21099449541284424,0.3479449541284404,0.24468073394495435,0.2119871559633029
0.4176321709786272,0.575211473565804,0.34496850393700784,0.30957705286839143,0.4194836895388079,0.36124071991001117,0.46121709786276727,0.32038695163104614,0.34140044994375646,0.36226884139482524,0.2630078740157479,0.337853768278965
0.5201825136612023,0.40390273224043705,0.39914426229508193,0.281703825136612,0.222226229508197,0.3925781420765025,0.2166557377049182,0.31922295081967217,0.18762732240437166,0.28099344262295084,0.4292360655737705,0.2348819672131147
0.6359800199800197,0.5278481518481518,0.4187432567432568,0.32667632367632354,0.49662737262737267,0.38826273726273736,0.31805894105894134,0.39577322677322613,0.2888701298701302,0.4166273726273724,0.2964115884115883,0.31060939060939075
0.41602494802494794,0.5161309771309766,0.4517172557172558,0.2704303534303537,0.3120893970893975,0.226441787941788,0.31969334719334674,0.32902079002079,0.31733367983367955,0.4271476091476091,0.2695259875259873,0.33284719334719376
0.304450867052023,0.4213953757225436,0.24065202312138712,0.42968901734103987,0.4411942196531785,0.31744393063583815,0.47601271676300627,0.3333815028901736,0.5193514450867053,0.2699537572254334,0.25413526011560694,0.34540000000000043
0.38129614873837997,0.49874900398406397,0.26774236387782197,0.2939827357237715,0.5486533864541833,0.2891806108897744,0.3943320053120852,0.258929614873838,0.4096945551128817,0.3692549800796815,0.29770252324037155,0.426836653386454
0.5431195266272189,0.43298579881656846,0.447996449704142,0.2596982248520711,0.31025325443786966,0.3967526627218931,0.21252544378698243,0.233396449704142,0.14229585798816577,0.3378437869822484,0.17065798816568056,0.20470887573964494
0.45654245754245765,0.5234995004995003,0.4897432567432572,0.4321668331668332,0.2757622377622378,0.34682217782217756,0.35200199800199783,0.33958841158841113,0.30779220779220756,0.3175814185814184,0.3484945054945052,0.27504095904095915
0.34414614499424634,0.5579067894131191,0.24011277330264677,0.3552439585730722,0.277372842347526,0.3962313003452245,0.4292520138089758,0.31547180667433816,0.48656386651323286,0.29786075949367097,0.3477710011507481,0.23545339470655868
0.36423666666666715,0.5516477777777776,0.35517222222222194,0.2851400000000004,0.5030477777777778,0.33146666666666696,0.4629288888888888,0.29424666666666643,0.28751444444444424,0.36952222222222286,0.22331888888888896,0.3819277777777774
0.33067103538663123,0.3844587155963301,0.22663171690694617,0.33916251638269956,0.32283224115334186,0.2939921363040632,0.5213368283093055,0.4122634338138924,0.5512175622542593,0.3274823066841414,0.3923486238532109,0.4196749672346004
0.29879972565157736,0.5285651577503429,0.1566241426611796,0.22519478737997256,0.12689026063100164,0.34362414266117974,0.34768038408779134,0.1477297668038411,0.49593689986282546,0.12479972565157772,0.19191769547325124,0.09177091906721548
0.6859481397970691,0.731085682074408,0.39719278466741875,0.40449154453213143,0.27335512965050723,0.2612142051860205,0.2960022547914318,0.3752874859075538,0.39231454340473565,0.3415794813979708,0.38051296505073323,0.28668771138669696
0.5818479834539817,0.40969803516028924,0.3292657704239917,0.20213960703205808,0.42471147880041343,0.35039917269906934,0.34414167528438494,0.49859669079627766,0.33638262668045465,0.5241106514994832,0.2906814891416753,0.2650961737331958
0.44570278637770894,0.6160340557275542,0.358956656346749,0.2746284829721363,0.2799628482972139,0.3042678018575847,0.2719489164086687,0.2401455108359135,0.32124922600619193,0.2993065015479874,0.2936021671826625,0.30133281733746115
0.3722470308788594,0.5214014251781478,0.3071971496437053,0.2530261282660337,0.4573622327790978,0.3075546318289781,0.4734014251781479,0.3587600950118764,0.4468491686460807,0.4904477434679336,0.2295973871733967,0.2840118764845604
0.4971568381430368,0.4972208281053953,0.339159347553325,0.430159347553325,0.2829485570890841,0.37827352572145573,0.227276035131744,0.3262534504391469,0.43864115432873285,0.26461104140526964,0.3465106649937263,0.2972484316185697
0.3475722070844689,0.26472752043596737,0.3257697547683922,0.20088147138964574,0.3028664850136239,0.41107493188010874,0.2727643051771119,0.32362806539509514,0.20525068119891013,0.3280844686648505,0.17962534059945542,0.2134264305177112
0.49899700598802393,0.31523502994011954,0.19944011976047898,0.2320853293413174,0.547896706586826,0.20845508982035926,0.21497155688622754,0.2238473053892214,0.18157634730538944,0.28158083832335323,0.1797844311377247,0.4373053892215567
0.5377369062119369,0.47807064555420226,0.3321766138855054,0.4191936662606574,0.39803897685749046,0.5100523751522532,0.47301583434835615,0.5959439707673568,0.4618623629719857,0.33823020706455537,0.3536833130328862,0.2337661388550547
0.522624844720497,0.4276335403726711,0.3851391304347823,0.3091229813664599,0.37743229813664586,0.27970931677018634,0.32618260869565247,0.45446583850931654,0.28497639751552817,0.41548322981366465,0.2588211180124223,0.3607478260869562
0.7158124306326299,0.4584195338512765,0.2963296337402884,0.34974028856825773,0.2349622641509435,0.36935516093229764,0.2756814650388457,0.3586714761376247,0.34649389567147637,0.3119855715871257,0.411159822419534,0.23144839067702525
0.46175176304654497,0.6252045133991543,0.3371086036671368,0.38429478138222845,0.33432863187588124,0.3931861777150917,0.39074047954865987,0.29778702397743323,0.4178392101551484,0.31232722143864583,0.42213258110014157,0.30501974612129745
0.5390770392749249,0.550374622356495,0.2700075528700907,0.2802311178247735,0.4706631419939571,0.289800604229607,0.3001480362537764,0.23922507552870084,0.3306238670694866,0.3667477341389727,0.3255679758308157,0.3800800604229603
0.43136384439359315,0.35117391304347834,0.3328672768878716,0.26328260869565223,0.2236510297482838,0.38069679633867254,0.2714416475972539,0.4008089244851256,0.27330434782608715,0.3606212814645307,0.4704885583524033,0.2404988558352403
0.4581525241675613,0.5640805585392046,0.33989258861439314,0.27297744360902254,0.41589044038668077,0.2599301825993558,0.2612008592910849,0.20045327604726101,0.30642105263157887,0.2788356605800216,0.2115972073039742,0.39809344790547796
0.4339083665338644,0.5208180610889779,0.43223505976095605,0.3048167330677291,0.319136786188579,0.44975298804780867,0.3662363877822047,0.5631049136786188,0.29891633466135475,0.32518459495351937,0.33415803452855225,0.246644090305445
0.43968260292164685,0.33787915006640107,0.35142363877822086,0.31988047808764924,0.25645683930942903,0.35427091633466123,0.3369017264276227,0.6184196547144751,0.31140106241699866,0.32104515272244366,0.3518021248339974,0.22512881806108911
0.49577955911823696,0.6618537074148302,0.31031162324649325,0.43924248496994023,0.2213537074148294,0.29994288577154304,0.2244498997995994,0.173317635270541,0.32325350701402783,0.16188476953907804,0.24747795591182362,0.2015380761523049
0.5652850877192983,0.30819188596491215,0.3181776315789471,0.19192982456140348,0.341253289473684,0.30556578947368435,0.21307894736842106,0.25228508771929814,0.23127741228070176,0.37914583333333335,0.22876206140350883,0.28635855263157894
0.3724043367346935,0.827374362244897,0.46707397959183655,0.5108934948979594,0.5073386479591828,0.4784770408163282,0.3193048469387754,0.26739923469387744,0.164545918367347,0.15151403061224455,0.16787882653061198,0.14433928571428567
0.4506160642570287,0.5013397590361443,0.3296152610441769,0.23830682730923713,0.41974939759036123,0.31697188755020084,0.3266562248995984,0.5040008032128512,0.38289879518072295,0.5225212851405627,0.23180803212851378,0.284023293172691
0.36610839160839137,0.4153228438228442,0.2917412587412588,0.418814685314685,0.2492389277389277,0.3216223776223773,0.23471212121212143,0.322565268065268,0.2797564102564102,0.2129930069930071,0.34057808857808874,0.22439160839160877
0.6793525773195878,0.4857474226804126,0.3623639175257736,0.24303298969072143,0.2942432989690724,0.49776597938144257,0.3237515463917525,0.3546742268041239,0.31447422680412357,0.3333144329896904,0.3459494845360831,0.39045463917525747
0.4500349288486418,0.29062871927554973,0.25438163001293695,0.22551875808538155,0.16735446313065977,0.44011642949547214,0.22111384217335045,0.3022677878395859,0.37951099611901645,0.22359120310478653,0.4411849935316943,0.23403751617076335
0.42710838709677434,0.48619096774193554,0.3972025806451617,0.31821290322580614,0.4728864516129037,0.35784258064516117,0.4314167741935484,0.447011612903226,0.23359870967741928,0.303789677419355,0.1919445161290326,0.32399612903225805
0.639008347245409,0.555955759599332,0.3424223706176959,0.2834757929883144,0.41137395659432396,0.38095575959933253,0.4634908180300503,0.4519741235392317,0.29505008347245476,0.3275717863105175,0.24146911519198658,0.3058664440734558
0.45922774869109845,0.389086387434555,0.22172120418848146,0.3565549738219894,0.179437172774869,0.27901963350785325,0.21279581151832444,0.3224463350785341,0.522163612565445,0.23906020942408354,0.26909424083769623,0.19629581151832465
0.4372027231467472,0.5079788199697427,0.3977125567322242,0.35398184568835117,0.36252798789712576,0.3508925869894098,0.379726172465961,0.27715128593040866,0.3074644478063543,0.32360665658093807,0.4805597579425113,0.5225975794251128
0.17221364221364235,0.3111776061776061,0.16930244530244554,0.2983487773487774,0.4889755469755477,0.20921750321750326,0.4341904761904759,0.20966924066924075,0.370989703989704,0.26025740025740096,0.18050321750321754,0.3189202059202058
0.3503638211382118,0.3878922764227643,0.20116869918699146,0.26414634146341454,0.4454288617886179,0.2773821138211381,0.36392987804878035,0.25853760162601624,0.358025406504065,0.34336890243902435,0.3180619918699188,0.4213932926829268
0.4670837138508366,0.4677899543378993,0.45126331811263354,0.3559071537290716,0.2767092846270929,0.48279299847793067,0.30124353120243547,0.4337975646879752,0.250592085235921,0.31601217656012165,0.45045662100456646,0.27902587519025907
0.475376344086021,0.6845757575757574,0.43395503421309894,0.589565982404692,0.47429130009775167,0.4260518084066474,0.3022394916911046,0.281440860215054,0.2820566959921797,0.2674261974584555,0.32048680351906134,0.26250733137829907
0.6373963414634154,0.41297560975609743,0.2962012195121951,0.41025487804878025,0.2769256097560977,0.3067902439024393,0.2968682926829267,0.3972292682926827,0.27862439024390234,0.2751256097560979,0.38389512195121955,0.35193414634146314
0.517003727865797,0.5032385834109969,0.22695060577819218,0.2977493010251636,0.33813140726933866,0.22074930102516313,0.38229356943150034,0.2671957129543334,0.49446039142590836,0.35392451071761455,0.3084175209692449,0.3190745573159368
0.25980248447204973,0.4538484472049691,0.20049813664596275,0.17996149068322975,0.37125590062111813,0.20435279503105602,0.31030434782608685,0.21290062111801247,0.4175552795031055,0.7398360248447208,0.26358881987577676,0.35299875776397527
0.5566852907639676,0.5235917901938425,0.2557559863169897,0.328094640820981,0.2033740022805018,0.32848460661345474,0.15852337514253156,0.1819144811858605,0.34947206385404755,0.16694640820980627,0.33157240592930465,0.22415621436716074
0.5213930846223839,0.5953530482256597,0.2975432211101,0.2762502274795266,0.28904549590536854,0.2575086442220203,0.32930664240218366,0.3413830755232029,0.4588680618744318,0.41406551410373044,0.2599690627843494,0.2014613284804367
0.3518573913043478,0.7084434782608693,0.27225391304347824,0.23971652173913047,0.17872347826086976,0.3225460869565221,0.35914260869565234,0.19531130434782618,0.29389043478260857,0.17860869565217388,0.3092956521739131,0.19203478260869575
0.420371794871795,0.7196245421245421,0.3318315018315016,0.3368626373626378,0.2595073260073261,0.4049597069597069,0.4796117216117213,0.3107307692307695,0.390351648351648,0.281699633699634,0.37973992673992696,0.28908974358974365
0.5593187429854098,0.6898653198653197,0.3834511784511791,0.2675847362514032,0.3207328843995507,0.2568866442199776,0.37133445566778917,0.2947025813692483,0.3605488215488212,0.45451851851851877,0.3186677890011227,0.3480796857463522
0.32783010752688174,0.6157677419354838,0.27379354838709674,0.36488172043010764,0.3882946236559145,0.294783870967742,0.38851075268817176,0.2072193548387094,0.23275053763440817,0.13755376344086034,0.19863118279569894,0.22357634408602134
0.597470297029703,0.394360148514851,0.2799306930693067,0.3114047029702968,0.1944950495049506,0.23578712871287136,0.2564257425742575,0.4112425742574261,0.3417004950495049,0.2966299504950497,0.4596881188118814,0.2788353960396037
0.3402355555555562,0.30641111111111136,0.3412777777777777,0.32096555555555545,0.19515555555555553,0.3302677777777775,0.17541777777777784,0.32911777777777756,0.15328333333333347,0.2212022222222226,0.4453633333333328,0.20345333333333324
0.4580727762803235,0.3205026954177894,0.30619272237196793,0.21499056603773553,0.4464865229110517,0.3483625336927222,0.3302911051212938,0.4774177897574121,0.3171981132075473,0.5186590296495952,0.22458221024258762,0.3579959568733155
0.3226942046855734,0.6766892725030823,0.3502367447595559,0.25365228113440197,0.38047842170160284,0.22698890258939558,0.32025154130702815,0.16049938347718876,0.2328791615289765,0.19726140567200978,0.11889025893958086,0.31785696670776825
0.6024025974025978,0.5663285714285712,0.41982597402597427,0.3359532467532467,0.4775285714285721,0.35880779220779196,0.31288961038961033,0.4378363636363635,0.3447207792207796,0.5162805194805201,0.24588961038961024,0.31514935064935046
0.6964357541899443,0.7206256983240229,0.39697653631284907,0.40179664804469256,0.26353631284916207,0.2520245810055867,0.2899932960893854,0.38184469273743016,0.39661452513966494,0.3419821229050277,0.3900994413407823,0.2777173184357545
0.33086755952380936,0.5427901785714282,0.2186354166666668,0.28665178571428607,0.4792946428571425,0.2833764880952381,0.5061785714285717,0.31126339285714294,0.4243139880952385,0.3398645833333334,0.21813541666666683,0.2676651785714288
0.381064220183486,0.43561238532110097,0.1556857798165138,0.2583233944954127,0.15084059633027555,0.1889483944954128,0.39764908256880727,0.20748509174311927,0.24904357798165164,0.2030378440366972,0.3532282110091749,0.33850573394495376
0.3162672413793101,0.5184137931034479,0.21673994252873569,0.3187916666666668,0.21716810344827592,0.2957025862068965,0.505352011494253,0.27530028735632217,0.2772873563218389,0.19795545977011517,0.3030416666666671,0.2662385057471265
0.4729486873508355,0.570119331742243,0.22765513126491654,0.2713973747016708,0.3251109785202864,0.39590811455847263,0.3008174224343674,0.3398902147971358,0.5403818615751791,0.41763365155131255,0.41251670644391436,0.1951121718377088
0.4115526613816538,0.497749716874292,0.4709195922989806,0.2398403171007928,0.20994337485843712,0.25251755379388463,0.39519479048697614,0.27101925254813125,0.2592706681766702,0.29026840317100794,0.3047802944507362,0.4031879954699887
0.5099760348583879,0.45140631808278875,0.34587690631808266,0.2485816993464054,0.36477995642701516,0.39459694989106725,0.37215359477124127,0.4406230936819168,0.34321132897603446,0.4347189542483664,0.2537222222222221,0.2338986928104573
0.325300127713921,0.4926436781609195,0.24989144316730522,0.35052107279693456,0.25012388250319295,0.30419412515964234,0.4394584929757341,0.25490804597701133,0.3232362707535122,0.22715197956577268,0.3249157088122605,0.21714431673052367
0.39471597633136135,0.36519033530572004,0.35743589743589776,0.3274023668639055,0.4620966469428008,0.4378639053254437,0.31302564102564123,0.3539132149901379,0.3990867850098623,0.4760197238658771,0.3338865877712032,0.323586785009862
0.5534588235294117,0.5357529411764705,0.39984313725490195,0.38226405228758187,0.30915947712418285,0.30049150326797397,0.21316339869281037,0.3253346405228759,0.19660130718954227,0.2108640522875816,0.31043921568627414,0.250554248366013
0.44490689238210435,0.4295441354292624,0.35858887545344603,0.2944498186215234,0.39030471584038684,0.28313422007255146,0.2759987908101571,0.34142805320435327,0.32102660217654183,0.4635562273276909,0.2597206771463118,0.32209552599758157
0.545065449010654,0.7085312024353128,0.40475114155251174,0.5238828006088273,0.4389079147640791,0.43360350076103493,0.3640266362252663,0.31077853881278567,0.2839041095890413,0.2635106544901062,0.3209840182648405,0.3173424657534251
0.6862510638297868,0.6343472340425537,0.4705327659574464,0.3208570212765958,0.33935489361702154,0.42402978723404244,0.3628093617021278,0.37686127659574453,0.2969651063829788,0.3358476595744683,0.2784017021276596,0.3542706382978722
0.6042961630695444,0.570002398081535,0.23506115107913667,0.21731055155875287,0.3731139088729016,0.2433848920863311,0.24358393285371682,0.23349880095923267,0.21862230215827336,0.38524580335731456,0.2765443645083932,0.47265707434052723
0.4097046263345192,0.32820996441281103,0.24153499406880144,0.35328232502965573,0.30573072360616815,0.3417425860023721,0.16969869513641758,0.2530213523131671,0.3597319098457888,0.2491542111506527,0.3647746144721237,0.32643534994068746
0.5926142131979693,0.5444690355329953,0.48241725888324866,0.3397908629441624,0.3919705583756341,0.3279959390862943,0.345191878172589,0.42156852791878124,0.36034314720812183,0.523449746192893,0.30263248730964465,0.47397258883248805
0.49989448209099685,0.5229244917715392,0.2971326234269116,0.3928538238141339,0.2932855759922551,0.45545595353339796,0.3636515004840271,0.3060232333010648,0.3612178121974832,0.2839138431752177,0.4131490803485,0.239792836398838
0.4840703653585923,0.4171488497970231,0.19263599458728012,0.287549391069012,0.2135493910690122,0.3112002706359947,0.23641813261163702,0.2239485791610284,0.40876048714479013,0.2185669824086603,0.29213937753721253,0.3826021650879567
0.6744727272727267,0.605527272727273,0.31619772727272766,0.31657954545454586,0.33345227272727257,0.4401272727272728,0.38316704545454516,0.35384431818181844,0.31540340909090925,0.26833181818181806,0.256575,0.3140363636363637
0.3136158690176322,0.38114861460957156,0.39910705289672566,0.1543211586901763,0.2871801007556676,0.18784760705289696,0.4006889168765743,0.2873639798488664,0.18940931989924417,0.3740730478589423,0.1719244332493702,0.30824937027707794
0.507825284090909,0.3470696022727275,0.30531107954545444,0.4961875000000002,0.2760269886363638,0.38450142045454583,0.2723636363636362,0.3602173295454546,0.23745738636363664,0.2012286931818182,0.2635255681818183,0.27936363636363615
0.6419879120879124,0.4223901098901102,0.392716483516483,0.2602230769230768,0.23240439560439566,0.3430703296703298,0.21908021978022002,0.383676923076923,0.20028131868131877,0.2434186813186811,0.33837032967032976,0.28881208791208823
0.37341191066997537,0.5609454094292802,0.31867866004962725,0.3981153846153843,0.6600818858560791,0.3441253101736974,0.3674615384615387,0.27947022332506183,0.44797642679900734,0.3210496277915631,0.25866253101736975,0.4347593052109177
0.6854895259095924,0.6277541345093719,0.39782690187431113,0.24696361631753025,0.3264895259095922,0.2862899669239251,0.19891069459757446,0.2267133406835722,0.18476185226019837,0.26717199558985655,0.21590187431091476,0.25325137816979026
0.42639290989660295,0.8354793205317581,0.6786019202363368,0.48616174298375214,0.30183677991137364,0.2883670605613002,0.24137075332348612,0.23189660265878914,0.2057909896602656,0.27950221565731165,0.2651211225997046,0.17609896602658798
0.4967813953488363,0.4937178294573643,0.3151240310077517,0.24725426356589145,0.2553100775193799,0.46545736434108514,0.17621240310077532,0.21110542635658938,0.12460930232558147,0.18943565891472885,0.1482031007751939,0.11505581395348843
0.42288476821192056,0.3894026490066222,0.3911165562913901,0.24460927152317877,0.3460635761589401,0.3476384105960266,0.32092715231788055,0.4122794701986755,0.33892052980132426,0.5539019867549667,0.3109894039735096,0.26500927152317916
0.5603958587088909,0.3470353227771013,0.314750304506699,0.21057612667478648,0.3362277710109623,0.29528136419001233,0.285784409257004,0.3844543239951282,0.280985383678441,0.4666163215590748,0.2782411693057244,0.37990864799025525
0.5435664596273292,0.3097527950310556,0.29255279503105547,0.22126211180124242,0.3746770186335406,0.3333751552795032,0.2910770186335406,0.3786024844720495,0.246408695652174,0.43307950310558996,0.22390186335403742,0.3856708074534158
0.2881959390862943,0.3102934010152283,0.3215329949238572,0.2070619289340103,0.33079492385786785,0.23869746192893415,0.43149441624365464,0.449823350253807,0.3226578680203045,0.40716446700507614,0.24846700507614236,0.2555918781725888
0.6547676056338024,0.44304828973843124,0.33719215291750493,0.330853118712274,0.4880724346076457,0.3390140845070427,0.3422867203219314,0.3857072434607644,0.26357344064386323,0.2897776659959757,0.26483098591549314,0.525688128772636
0.3770520231213874,0.4212413294797692,0.2219263005780348,0.348115606936416,0.19984537572254332,0.3859494219653175,0.2730231213872833,0.38787427745664754,0.488690751445087,0.2299335260115607,0.34469942196531783,0.1949219653179192
0.45039064856711913,0.3922865761689293,0.3223559577677224,0.284395173453997,0.28382503770739087,0.41392307692307706,0.40490648567119125,0.4889110105580694,0.32415233785822034,0.3773393665158367,0.5315852187028653,0.3351297134238308
0.4972999999999998,0.6600867346938769,0.28285102040816323,0.36358163265306054,0.25593265306122465,0.19330306122448976,0.3264561224489795,0.35481938775510213,0.489648979591837,0.361525510204082,0.4261091836734687,0.3369540816326535
0.401814070351759,0.41827889447236166,0.1967537688442213,0.37078391959799,0.24910804020100524,0.371260050251256,0.16339572864321614,0.24061683417085428,0.43442085427135674,0.18231532663316596,0.35740829145728625,0.22753391959798994
